Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
78,ACNE,3,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
79,ACNE,1,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
80,ACNE,2,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
81,ACNE,1,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
82,ACNE,2,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
83,ACNE,2,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
84,ACNE,2,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
85,ACNE,3,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
86,ACNE,1,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
87,ACNE,2,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
88,ACNE,3,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
89,ACNE,4,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
90,ACNE,2,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
91,ACNE,1,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
92,ACNE,4,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
93,ACNE,1,SHORT ST,133,Arroyo Grande,Acer negundo,,BDL
94,ACNE,1,S MASON ST,126,Arroyo Grande,Acer negundo,,BDL
95,ACNE,2,S MASON ST,126,Arroyo Grande,Acer negundo,,BDL
96,ACNE,3,S MASON ST,126,Arroyo Grande,Acer negundo,,BDL
97,ACNE,4,S MASON ST,126,Arroyo Grande,Acer negundo,,BDL
98,ACNE,2,S MASON ST,126,Arroyo Grande,Acer negundo,,BDL
99,ACNE,3,S MASON ST,126,Arroyo Grande,Acer negundo,,BDL
100,ACPA,1,WHITELEY ST,308,Arroyo Grande,Acer palmatum,,BDS
101,ACPA,1,WHITELEY ST,310,Arroyo Grande,Acer palmatum,,BDS
102,ACPA,1,VISTA DR,202,Arroyo Grande,Acer palmatum,,BDS
103,ACPA,1,ASH ST,1221,Arroyo Grande,Acer palmatum,,BDS
104,ACPA,1,ASH ST,1221,Arroyo Grande,Acer palmatum,,BDS
105,ACPA,1,SHORT ST,133,Arroyo Grande,Acer palmatum,,BDS
106,AECA2,2,OAK HILL RD,560,Arroyo Grande,Aesculus californica,,BDS
107,AECA2,4,E BRANCH ST,214,Arroyo Grande,Aesculus californica,,BDS
108,AECA2,2,ASH ST,1375,Arroyo Grande,Aesculus californica,,BDS
109,AECA2,2,JAMES WY,579,Arroyo Grande,Aesculus californica,,BDS
110,AECA2,1,COBRE PL,501,Arroyo Grande,Aesculus californica,,BDS
111,AGFL,1,EL CAMINO REAL,700,Arroyo Grande,Agonis flexuosa,,BEM
112,AGFL,1,EL CAMINO REAL,1000,Arroyo Grande,Agonis flexuosa,,BEM
113,AGFL,3,ASH ST,1221,Arroyo Grande,Agonis flexuosa,,BEM
114,AGFL,1,ASH ST,1221,Arroyo Grande,Agonis flexuosa,,BEM
115,AGFL,1,ASH ST,1221,Arroyo Grande,Agonis flexuosa,,BEM
116,AGFL,1,ASH ST,1221,Arroyo Grande,Agonis flexuosa,,BEM
117,AGFL,1,ASH ST,1221,Arroyo Grande,Agonis flexuosa,,BEM
118,AGFL,1,ASH ST,1221,Arroyo Grande,Agonis flexuosa,,BEM
119,ALJU,1,VERNON ST,211,Arroyo Grande,Albizia julibrissin,,BDS
120,ALRH,4,HUASNA RD,1150,Arroyo Grande,Alnus rhombifolia,,BDL
121,ALRH,4,S ELM ST,350,Arroyo Grande,Alnus rhombifolia,,BDL
122,ARHE,4,IDE ST,541,Arroyo Grande,Araucaria heterophylla,,CEL
123,ARHE,3,BRIDGE ST,200,Arroyo Grande,Araucaria heterophylla,,CEL
124,ARHE,1,ASH ST,1221,Arroyo Grande,Araucaria heterophylla,,CEL
125,ARHE,1,ASH ST,1221,Arroyo Grande,Araucaria heterophylla,,CEL
126,ARUN,1,VILLAGE GLEN DR,300,Arroyo Grande,Arbutus unedo,,BEM
127,ARUN,1,VILLAGE GLEN DR,300,Arroyo Grande,Arbutus unedo,,BEM
128,ARUN,1,VILLAGE GLEN DR,300,Arroyo Grande,Arbutus unedo,,BEM
129,ARUN,1,VILLAGE GLEN DR,308,Arroyo Grande,Arbutus unedo,,BEM
130,ARUN,1,QUAIL RIDGE CT,100,Arroyo Grande,Arbutus unedo,,BEM
131,ARUN,1,QUAIL RIDGE CT,106,Arroyo Grande,Arbutus unedo,,BEM
132,ARUN,1,QUAIL RIDGE CT,106,Arroyo Grande,Arbutus unedo,,BEM
133,ARUN,1,QUAIL RIDGE CT,106,Arroyo Grande,Arbutus unedo,,BEM
134,ARUN,1,QUAIL RIDGE CT,106,Arroyo Grande,Arbutus unedo,,BEM
135,ARUN,1,QUAIL RIDGE CT,106,Arroyo Grande,Arbutus unedo,,BEM
136,ARUN,1,VILLAGE GLEN DR,399,Arroyo Grande,Arbutus unedo,,BEM
