Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
23757,ROPS,3,NAPA AVE,1947,Berkeley,Robinia pseudoacacia,Black locust,BDL
23758,LIST,3,NAPA AVE,1943,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23759,GLTR,1,NAPA AVE,1939,Berkeley,Gleditsia triacanthos,Honeylocust,BDL
23760,ACRU,1,NAPA AVE,1939,Berkeley,Acer rubrum,Red maple,BDM
23761,ACRU,1,NAPA AVE,1935,Berkeley,Acer rubrum,Red maple,BDM
23762,ACRU,1,NAPA AVE,1935,Berkeley,Acer rubrum,Red maple,BDM
23763,ROPS,1,NAPA AVE,1931,Berkeley,Robinia pseudoacacia,Black locust,BDL
23764,LIST,3,NAPA AVE,1927,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23765,LIST,3,NAPA AVE,1923,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23766,LIST,3,NAPA AVE,1919,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23767,LIST,3,NAPA AVE,1919,Berkeley,Liquidambar styraciflua,Sweetgum,BDL
23768,GLTR,2,NAPA AVE,1917,Berkeley,Gleditsia triacanthos,Honeylocust,BDL
23769,ACRU,1,NAPA AVE,1915,Berkeley,Acer rubrum,Red maple,BDM
23770,ROPS,3,NAPA AVE,1915,Berkeley,Robinia pseudoacacia,Black locust,BDL
23771,ACRU,1,NAPA AVE,1903,Berkeley,Acer rubrum,Red maple,BDM
23772,ACRU,1,NAPA AVE,1903,Berkeley,Acer rubrum,Red maple,BDM
23773,ACRU,1,NAPA AVE,1903,Berkeley,Acer rubrum,Red maple,BDM
23774,ACRU,1,NAPA AVE,1903,Berkeley,Acer rubrum,Red maple,BDM
23775,ACRU,1,NAPA AVE,1903,Berkeley,Acer rubrum,Red maple,BDM
23776,ACRU,1,NAPA AVE,1903,Berkeley,Acer rubrum,Red maple,BDM
23777,PLAC,3,NAPA AVE,1903,Berkeley,Platanus hybrida,London planetree,BDL
23778,QUAG,1,NAPA AVE,1903,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23779,QUAG,1,NAPA AVE,1903,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23780,PLAC,3,THE ALAMEDA,1139,Berkeley,Platanus hybrida,London planetree,BDL
23781,DOVI,1,THE ALAMEDA,1139,Berkeley,Dodonaea viscosa,Florida hopbush,BES
23782,PLAC,3,THE ALAMEDA,1139,Berkeley,Platanus hybrida,London planetree,BDL
23783,QUAG,2,THE ALAMEDA,1139,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23785,PLAC,3,THE ALAMEDA,1131,Berkeley,Platanus hybrida,London planetree,BDL
23786,PLAC,3,EL DORADO AVE,1900,Berkeley,Platanus hybrida,London planetree,BDL
23787,PRAM2,1,EL DORADO AVE,1900,Berkeley,Prunus amygdalus,Almendro,BDS
23788,QU,1,EL DORADO AVE,1900,Berkeley,Quercus species,Oak,BDL
23789,PRAM2,1,EL DORADO AVE,1900,Berkeley,Prunus amygdalus,Almendro,BDS
23790,QUAG,2,EL DORADO AVE,1900,Berkeley,Quercus agrifolia,Coastal live oak; California live oak,BEL
23791,YUGL2,3,EL DORADO AVE,1900,Berkeley,Yucca gloriosa,Moundlily yucca,PES
23792,QU,1,EL DORADO AVE,1900,Berkeley,Quercus species,Oak,BDL
23793,QU,1,EL DORADO AVE,1910,Berkeley,Quercus species,Oak,BDL
23794,QU,1,EL DORADO AVE,1910,Berkeley,Quercus species,Oak,BDL
23795,QU,1,EL DORADO AVE,1914,Berkeley,Quercus species,Oak,BDL
23796,QU,1,EL DORADO AVE,1914,Berkeley,Quercus species,Oak,BDL
23797,QU,1,EL DORADO AVE,1918,Berkeley,Quercus species,Oak,BDL
23798,FRUH,2,BERRYMAN ST,1900,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23799,FRUH,2,BERRYMAN ST,1900,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23800,FRUH,3,M L KING JR WAY,1305,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23801,ACME,1,M L KING JR WAY,1311,Berkeley,Acacia melanoxylon,Black acacia,BEL
23802,FRUH,2,M L KING JR WAY,1311,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23803,FRUH,3,M L KING JR WAY,1311,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23804,FRUH,1,M L KING JR WAY,1321,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23805,FRUH,3,M L KING JR WAY,1327,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23806,FRUH,4,M L KING JR WAY,1335,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23807,FRUH,3,M L KING JR WAY,1337,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23808,FRUH,3,M L KING JR WAY,1345,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23809,FRUH,3,M L KING JR WAY,1345,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23810,FRUH,2,M L KING JR WAY,1277,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23811,FRUH,2,M L KING JR WAY,1275,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23812,FRUH,2,M L KING JR WAY,1271,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23813,FRUH,2,M L KING JR WAY,1271,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23814,FRUH,3,M L KING JR WAY,1251,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23817,FRUH,3,M L KING JR WAY,1243,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23818,FRUH,5,M L KING JR WAY,1239,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23819,FRUH,3,M L KING JR WAY,1235,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23820,FRUH,5,M L KING JR WAY,1235,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23821,FRUH,4,THE ALAMEDA,1229,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23822,FRUH,4,THE ALAMEDA,1229,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23823,FRUH,3,THE ALAMEDA,1227,Berkeley,Fraxinus uhdei,Evergreen ash,BDL
23824,PLAC,1,THE ALAMEDA,1227,Berkeley,Platanus hybrida,London planetree,BDL
23825,FRAN2,2,THE ALAMEDA,1221,Berkeley,Fraxinus angustifolia,Raywood ash,BDM
