Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
1,PLAC,5,N MAIN,1666,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
2,PLAC,4,N MAIN,1666,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
3,PLAC,4,N MAIN,1666,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
4,PLAC,4,N MAIN,1666,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
5,PLAC,1,N MAIN,1666,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
6,LITU,1,N MAIN,1666,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
7,LITU,2,N MAIN,1666,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
8,ACRU,1,N MAIN,1666,Walnut Creek,Acer rubrum 'October Glory',"maple, red",BDM
9,PLAC,2,N MAIN,1666,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
10,PLAC,4,BROADWAY (N),1501,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
11,PLAC,3,BROADWAY (N),1501,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
12,MAGR,2,BROADWAY (N),1475,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
13,MAGR,2,BROADWAY (N),1475,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
14,MAGR,2,BROADWAY (N),1441,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
15,MAGR,2,BROADWAY (N),1437,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
16,MAGR,1,BROADWAY (N),1419,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
17,QURU,2,BROADWAY (N),1401,Walnut Creek,Quercus rubra,"oak, red",BDL
19,QURU,2,BROADWAY (N),1401,Walnut Creek,Quercus rubra,"oak, red",BDL
20,QURU,2,BROADWAY (N),1401,Walnut Creek,Quercus rubra,"oak, red",BDL
21,QURU,2,BROADWAY (N),1401,Walnut Creek,Quercus rubra,"oak, red",BDL
22,LAIN,1,BROADWAY (N),1401,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
23,LAIN,1,N MAIN,1402,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
24,LITU,3,N MAIN,1402,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
25,LITU,3,N MAIN,1410,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
26,LITU,4,N MAIN,1410,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
27,LITU,4,N MAIN,1414,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
28,MAGR,3,N MAIN,1432,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
29,MAGR,2,N MAIN,1432,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
30,MAGR,3,N MAIN,1434,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
31,MAGR,3,N MAIN,1434,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
32,CECA,1,N MAIN,1442,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
33,LITU,4,N MAIN,1506,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
34,PLAC,1,N MAIN,1512,Walnut Creek,Platanus acerifolia 'Columbia',"sycamore, western",BDL
35,PLAC,1,N MAIN,1520,Walnut Creek,Platanus acerifolia 'Columbia',"sycamore, western",BDL
36,PLAC,1,N MAIN,1522,Walnut Creek,Platanus acerifolia 'Columbia',"sycamore, western",BDL
37,LITU,3,N MAIN,1522,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
38,LITU,3,N MAIN,1522,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
39,PLAC,4,BROADWAY (N),1389,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
40,PLAC,4,BROADWAY (N),1383,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
41,PLAC,1,BROADWAY (N),1375,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
42,PLAC,2,BROADWAY (N),1375,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
43,ZESE,3,BROADWAY (N),1300,Walnut Creek,Zelkova serrata,"zelkova, saw-leaf",BDL
44,ZESE,4,BROADWAY (N),1300,Walnut Creek,Zelkova serrata,"zelkova, saw-leaf",BDL
45,ZESE,4,BROADWAY (N),1300,Walnut Creek,Zelkova serrata,"zelkova, saw-leaf",BDL
46,LAIN,1,BROADWAY (N),1300,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
47,LAIN,1,BROADWAY (N),1300,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
48,LAIN,1,BROADWAY (N),1300,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
49,LAIN,1,BROADWAY (N),1300,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
50,LAIN,1,BROADWAY (N),1300,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
51,LAIN,1,BROADWAY (N),1300,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
52,CECA,2,DUNCAN ST,1425,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
53,LIST,1,BROADWAY (N),1245,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
54,LIST,1,BROADWAY (N),1245,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
55,CECA,2,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
56,LIST,2,BROADWAY (N),1245,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
57,LIST,1,BROADWAY (N),1245,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
58,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
59,LIST,1,BROADWAY (N),1245,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
60,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
61,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
62,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
63,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
64,LIST,1,BROADWAY (N),1245,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
65,LIST,1,BROADWAY (N),1245,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
66,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
67,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
68,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
69,PICH,2,BROADWAY (N),1245,Walnut Creek,Pistacia chinensis,"pistache, Chinese",BDM
70,PICH,1,BROADWAY (N),1245,Walnut Creek,Pistacia chinensis,"pistache, Chinese",BDM
71,PICH,1,BROADWAY (N),1245,Walnut Creek,Pistacia chinensis,"pistache, Chinese",BDM
72,PICH,1,BROADWAY (N),1245,Walnut Creek,Pistacia chinensis,"pistache, Chinese",BDM
73,PICH,2,BROADWAY (N),1245,Walnut Creek,Pistacia chinensis,"pistache, Chinese",BDM
74,PICH,1,BROADWAY (N),1245,Walnut Creek,Pistacia chinensis,"pistache, Chinese",BDM
75,PICH,2,BROADWAY (N),1245,Walnut Creek,Pistacia chinensis,"pistache, Chinese",BDM
76,PICH,2,BROADWAY (N),1245,Walnut Creek,Pistacia chinensis,"pistache, Chinese",BDM
77,PICH,2,BROADWAY (N),1245,Walnut Creek,Pistacia chinensis,"pistache, Chinese",BDM
78,LIST,1,BROADWAY (N),1245,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
79,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
80,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
81,CECA,1,BROADWAY (N),1245,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
82,LIST,1,BROADWAY (N),1245,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
83,LIST,2,MT DIABLO BL,1450,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
84,LIST,2,MT DIABLO BL,1450,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
85,LIST,2,MT DIABLO BL,1460,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
86,LIST,2,MT DIABLO BL,1460,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
87,LIST,2,MT DIABLO BL,1460,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
88,LIST,1,MT DIABLO BL,1470,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
89,LIST,1,MT DIABLO BL,1480,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
90,LIST,2,MT DIABLO BL,1480,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
91,CABE,1,MT DIABLO BL,1480,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
92,CABE,1,MT DIABLO BL,1480,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
93,CABE,2,N MAIN,1330,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
94,CABE,1,N MAIN,1330,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
95,CABE,2,N MAIN,1330,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
96,CABE,2,N MAIN,1330,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
97,CABE,1,N MAIN,1330,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
98,CABE,1,N MAIN,1340,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
99,PLAC,3,N MAIN,1350,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
100,PLAC,3,N MAIN,1350,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
101,PYKA,3,N MAIN,1350,Walnut Creek,Pyrus kawakamii,"pear, evergreen",BDS
102,PYKA,2,N MAIN,1350,Walnut Creek,Pyrus kawakamii,"pear, evergreen",BDS
103,PYKA,2,N MAIN,1350,Walnut Creek,Pyrus kawakamii,"pear, evergreen",BDS
104,PLAC,3,N MAIN,1354,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
105,PLAC,4,N MAIN,1354,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
106,LITU,3,N MAIN,1358,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
107,MAGR,3,N MAIN,1364,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
108,MAGR,3,N MAIN,1372,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
109,MAGR,3,N MAIN,1376,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
110,MAGR,3,N MAIN,1380,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
111,MAGR,3,N MAIN,1386,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
112,MAGR,3,N MAIN,1390,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
113,PLAC,2,N MAIN,1399,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
114,PLAC,3,N MAIN,1399,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
115,PLAC,4,N MAIN,1397,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
116,PLAC,3,N MAIN,1389,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
117,PLAC,3,N MAIN,1389,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
118,PLAC,2,N MAIN,1387,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
119,PLAC,3,N MAIN,1387,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
120,PLAC,4,N MAIN,1385,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
121,PLAC,4,N MAIN,1385,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
122,PLAC,2,N MAIN,1385,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
123,PLAC,3,N MAIN,1385,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
124,LITU,3,N MAIN,1375,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
125,LITU,3,N MAIN,1367,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
126,LITU,4,N MAIN,1359,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
127,MAGR,2,N MAIN,1357,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
128,MAGR,3,N MAIN,1355,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
129,CECA,1,N MAIN,1337,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
130,LITU,3,N MAIN,1335,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
131,LITU,3,N MAIN,1329,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
132,LITU,4,N MAIN,1325,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
133,LITU,3,N MAIN,1315,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
134,LITU,4,N MAIN,1315,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
135,LITU,4,N MAIN,1301,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
136,LITU,3,N MAIN,1301,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
137,MAGR,3,N MAIN,1403,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
138,MAGR,3,N MAIN,1403,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
139,PYKA,3,BONANZA ST,1499,Walnut Creek,Pyrus kawakamii,"pear, evergreen",BDS
140,PLAC,3,BONANZA ST,1499,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
141,PLAC,3,BONANZA ST,1499,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
142,PLAC,2,BONANZA ST,1499,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
143,PLAC,2,BONANZA ST,1499,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
144,PLAC,4,BONANZA ST,1499,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
145,PLAC,3,BONANZA ST,1499,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
146,PLAC,3,BONANZA ST,1499,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
147,PLAC,2,BONANZA ST,1499,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
148,PYKA,2,BONANZA ST,1499,Walnut Creek,Pyrus kawakamii,"pear, evergreen",BDS
149,PYKA,2,BONANZA ST,1499,Walnut Creek,Pyrus kawakamii,"pear, evergreen",BDS
150,PLAC,3,CIVIC DR,1400,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
151,PLAC,2,CIVIC DR,1400,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
152,PLAC,4,CIVIC DR,1400,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
153,LITU,2,N MAIN,1666,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
154,LITU,2,N MAIN,1666,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
155,LITU,2,N MAIN,1655,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
156,LITU,2,N MAIN,1655,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
157,LITU,2,N MAIN,1655,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
158,LITU,2,N MAIN,1655,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
159,LITU,3,N MAIN,1655,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
160,LITU,3,N MAIN,1611,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
161,LITU,3,N MAIN,1611,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
162,LITU,3,N MAIN,1611,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
163,LITU,3,N MAIN,1601,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
164,LITU,2,N MAIN,1601,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
165,LITU,3,N MAIN,1601,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
166,LITU,5,N MAIN,1539,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
167,CECA,2,N MAIN,1525,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
168,MAGR,2,N MAIN,1525,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
169,MAGR,3,N MAIN,1517,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
170,MAGR,4,N MAIN,1517,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
171,MAGR,3,N MAIN,1501,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
172,MAGR,3,N MAIN,1501,Walnut Creek,Magnolia grandiflora,"magnolia, southern",BEL
173,PLAC,2,BROADWAY (N),1406,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
174,PLAC,3,BROADWAY (N),1406,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
175,PLAC,3,BROADWAY (N),1470,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
176,PLAC,4,BROADWAY (N),1470,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
177,PLAC,2,BROADWAY (N),1470,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
178,PLAC,3,BROADWAY (N),1470,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
179,ACPA,1,CIVIC DR,1524,Walnut Creek,Acer rubrum 'Armstrong',"maple, red",#N/A
180,CECA,2,CIVIC DR,1528,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
181,ACPA,1,LOCUST ST,1666,Walnut Creek,Acer rubrum 'Armstrong',"maple, red",#N/A
182,CECA,2,LOCUST ST,1666,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
183,CABE,1,CALIFORNIA (N) BL,1646,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
184,CABE,1,CALIFORNIA (N) BL,1646,Walnut Creek,Carpinus betulus 'Fastigiata',"hornbeam, European",BDM
185,LIST,2,CALIFORNIA (N) BL,1646,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
186,LIST,2,CALIFORNIA (N) BL,1646,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
187,LIST,2,CALIFORNIA (N) BL,1646,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
188,LIST,2,CALIFORNIA (N) BL,1646,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
189,LIST,2,CALIFORNIA (N) BL,1646,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
191,LIST,3,CALIFORNIA (N) BL,1646,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
192,LAIN,1,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
193,LAIN,1,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
194,LAIN,1,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
195,LAIN,2,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
196,LAIN,2,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
197,LAIN,1,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
198,LAIN,1,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
199,LAIN,1,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
200,LAIN,1,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
201,LAIN,1,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
202,LAIN,2,LOCUST ST,1641,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
203,LITU,2,LOCUST ST,1641,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
204,PLAC,3,LOCUST ST,1601,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
205,PEM OTHER,2,LOCUST ST,1601,Walnut Creek,Syagrus romanzoffiana,"palm, Queen",PEL
206,PLAC,2,LOCUST ST,1601,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
207,PLAC,2,LOCUST ST,1601,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
208,PLAC,2,LOCUST ST,1601,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
209,MASO,1,LOCUST ST,1601,Walnut Creek,Magnolia x soulangiana,"magnolia, saucer",BDS
210,LITU,4,LOCUST ST,1539,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
211,ACRU,1,LOCUST ST,1531,Walnut Creek,Acer rubrum 'October Glory',"maple, red",BDM
212,LITU,3,LOCUST ST,1531,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
213,LAIN,1,LOCUST ST,1527,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
214,LAIN,2,LOCUST ST,1525,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
215,ACRU,1,LOCUST ST,1507,Walnut Creek,Acer rubrum 'October Glory',"maple, red",BDM
216,LITU,2,LOCUST ST,1501,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
217,LITU,3,LOCUST ST,1501,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
218,PYKA,4,BONANZA ST,1605,Walnut Creek,Pyrus kawakamii,"pear, evergreen",BDS
219,LILU,3,NEWELL AV,1500,Walnut Creek,Ligustrum lucidum,"privet, glossy",BEM
220,LITU,3,BONANZA ST,1605,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
221,LITU,3,LOCUST ST,1441,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
222,ROPS,1,LOCUST ST,1421,Walnut Creek,Robinia x ambigua,"locust, purple robe",BDM
223,LITU,2,LOCUST ST,1411,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
224,LITU,3,LOCUST ST,1403,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
225,LAIN,2,LOCUST ST,1387,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
226,LAIN,2,LOCUST ST,1387,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
227,LITU,3,LOCUST ST,1375,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
228,LITU,3,LOCUST ST,1373,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
229,ROPS,1,LOCUST ST,1359,Walnut Creek,Robinia x ambigua,"locust, purple robe",BDM
230,QUIL2,4,LOCUST ST,1353,Walnut Creek,Quercus ilex,"oak, holly",BEL
231,LITU,3,LOCUST ST,1349,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
232,LITU,2,LOCUST ST,1343,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
233,LAIN,1,LOCUST ST,1343,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
234,ROPS,2,LOCUST ST,1323,Walnut Creek,Robinia x ambigua,"locust, purple robe",BDM
235,ROPS,1,LOCUST ST,1321,Walnut Creek,Robinia x ambigua,"locust, purple robe",BDM
236,ROPS,2,MT DIABLO BL,1604,Walnut Creek,Robinia x ambigua,"locust, purple robe",BDM
237,ROPS,2,MT DIABLO BL,1604,Walnut Creek,Robinia x ambigua,"locust, purple robe",BDM
238,CECA,2,MT DIABLO BL,1556,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
239,CECA,2,MT DIABLO BL,1556,Walnut Creek,Cercis canadensis,"redbud, eastern",BDS
240,LIST,5,MT DIABLO BL,1556,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
241,LITU,4,MT DIABLO BL,1556,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
243,PLAC,5,LOCUST ST,1352,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
244,PLAC,4,LOCUST ST,1330,Walnut Creek,Platanus x acerifolia,London plane tree,BDL
245,LIST,4,LOCUST ST,1330,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
246,LIST,2,LOCUST ST,1330,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
247,LIST,3,LOCUST ST,1330,Walnut Creek,Liquidambar styraciflua,"sweetgum, American",BDL
248,LITU,4,LOCUST ST,1370,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
249,LITU,3,LOCUST ST,1388,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
250,LITU,4,LOCUST ST,1388,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
251,LAIN,2,LOCUST ST,1388,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
252,LAIN,1,LOCUST ST,1388,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
253,LAIN,1,CYPRESS ST,1521,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
254,LAIN,1,CYPRESS ST,1517,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
255,LAIN,1,CYPRESS ST,1507,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
256,LAIN,1,N MAIN,1399,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
257,LAIN,1,N MAIN,1403,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
258,LAIN,1,N MAIN,1403,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
259,LAIN,1,CYPRESS ST,1500,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
260,LAIN,2,LOCUST ST,1410,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
261,LAIN,2,LOCUST ST,1410,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
262,LAIN,2,LOCUST ST,1410,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
263,LITU,4,LOCUST ST,1410,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
264,LITU,3,LOCUST ST,1410,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
265,LITU,3,LOCUST ST,1410,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
266,MASO,1,BONANZA ST,1555,Walnut Creek,Magnolia x soulangiana,"magnolia, saucer",BDS
267,LITU,3,BONANZA ST,1555,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
268,TICO,1,N MAIN,1501,Walnut Creek,Tilia cordata,"linden, little-leaf",BDM
269,TICO,1,N MAIN,1501,Walnut Creek,Tilia cordata,"linden, little-leaf",BDM
270,TICO,1,BONANZA ST,1532,Walnut Creek,Tilia cordata,"linden, little-leaf",BDM
271,TICO,1,BONANZA ST,1532,Walnut Creek,Tilia cordata,"linden, little-leaf",BDM
272,LITU,5,BONANZA ST,1528,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
273,LITU,2,LOCUST ST,1512,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
274,QUIL2,2,LOCUST ST,1524,Walnut Creek,Quercus ilex,"oak, holly",BEL
275,QUIL2,4,LOCUST ST,1528,Walnut Creek,Quercus ilex,"oak, holly",BEL
276,LITU,3,LOCUST ST,1532,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
277,LAIN,2,LOCUST ST,1532,Walnut Creek,Lagerstroemia indica,crape myrtle,BDS
278,LITU,3,LOCUST ST,1534,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
279,LITU,3,LOCUST ST,1538,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
280,LITU,1,LOCUST ST,1552,Walnut Creek,Liriodendron tulipifera,tuliptree,BDL
281,ACRU,1,LOCUST ST,1604,Walnut Creek,Acer rubrum 'October Glory',"maple, red",BDM
